Keyword,Country code,Location,Language,Entities,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Navigational,Informational,Commercial,Transactional,Branded,Local
tragar saliva constantemente es malo,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",30,0,,14,0,1,https://www.cleardent.es/tragar-saliva-constantemente-causas-sintomas/,AI Overview,2025-12-31 05:39:28,false,true,false,false,false,false
la falta de muelas deforma la cara,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",150,0,0.27,14,0,5,https://www.cleardent.es/falta-muelas-deforma-cara/,,2026-01-07 15:56:55,false,true,false,false,false,false
quiste radicular,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",350,0,,14,0,1,https://www.cleardent.es/diccionario-odontologico/quiste-radicular/,AI Overview,2026-02-26 17:43:19,false,true,false,false,false,false
tonsiolito,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",250,25,0.02,14,0,6,https://www.cleardent.es/tonsilolitos-que-son-como-prevenirlos-y-tratarlos/,,2026-02-03 01:46:36,false,true,false,false,false,false
sensacion de cuerpo extraño en la garganta,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",60,1,,14,0,1,https://www.cleardent.es/sensacion-nudo-garganta/,AI Overview,2026-03-12 17:55:17,false,true,false,false,false,false
la alveolitis se puede curar sola,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",100,0,,14,0,1,https://www.cleardent.es/la-alveolitis-se-cura-sola-sintomas-tratamiento-y-prevencion/,AI Overview,2026-01-05 21:58:33,false,true,false,false,false,false
cirugía maxilofacial muela del juicio riesgos,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",100,0,0.25,14,0,4,https://www.cleardent.es/cirugia-maxilofacial-muela-juicio-riesgos/,,2025-12-23 21:18:20,false,true,false,false,false,false
caries en dientes de leche,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",300,0,0.04,14,0,8,https://www.cleardent.es/caries-dientes-de-leche-causas-prevencion-tratamiento/,,2026-03-08 00:00:13,false,true,false,false,false,false
puente dental removible precio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",150,0,0.34,14,0,1,https://www.cleardent.es/puente-dental-4-piezas/,AI Overview,2026-02-20 16:25:27,false,true,true,false,false,false
cuanto tardan en salir las muelas del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,0,,14,0,1,https://www.cleardent.es/cuanto-tarda-la-muela-del-juicio/,AI Overview,2026-03-05 23:19:52,false,true,false,false,false,false
bolsas periodontales fotos,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",150,0,0.05,14,0,1,https://www.cleardent.es/bolsa-periodontal-de-7-mm/,AI Overview,2025-12-26 20:55:33,false,true,false,false,false,false
manchas rojas en la boca por dentro,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",150,0,,14,0,1,https://www.cleardent.es/manchas-rojas-en-el-paladar/,AI Overview,2025-12-17 01:09:56,false,true,false,false,false,false
precio ferula bruxismo,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks, Shopping",100,0,0.07,14,0,3,https://www.cleardent.es/ferula-descarga-precio-farmacias/,,2026-01-04 12:49:19,false,true,true,false,false,false
ajo herpes,ES,Spain,Spanish,,"People also ask, Thumbnail",30,0,,14,0,1,https://www.cleardent.es/curar-herpes-labial-en-horas/,,2026-03-12 01:17:27,false,true,false,false,false,false
dientes definitivos que salen mal,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",60,0,,14,0,1,https://www.cleardent.es/dientes-definitivos-salen-mal/,AI Overview,2025-12-29 11:40:33,false,true,false,false,false,false
labio inferior inflamado,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",40,0,,14,0,1,https://www.cleardent.es/labio-inferior-hinchado-despertar/,AI Overview,2025-12-29 13:34:05,false,true,false,false,false,false
cuanto cuesta quitar un diente,ES,Spain,Spanish,,"People also ask, Sitelinks",80,0,0.36,14,0,2,https://www.cleardent.es/cuanto-cuesta-sacar-una-muela/,,2025-12-30 14:18:07,false,true,false,false,false,false
encías inflamadas remedios caseros,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",200,0,0.07,14,0,1,https://www.cleardent.es/infeccion-boca-remedios-caseros/,AI Overview,2026-02-26 19:02:24,false,true,false,false,false,false
como blanquear los dientes de forma natural,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",250,0,0.38,14,0,6,https://www.cleardent.es/blanquear-los-dientes-en-casa/,,2026-02-14 14:58:50,false,true,false,false,false,false
remedios caseros para los ronquidos,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",150,1,0.02,14,0,7,https://www.cleardent.es/dejar-de-roncar/,,2026-01-04 22:06:57,false,true,false,false,false,false
sarro duro detrás de los dientes,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",150,0,0.18,14,0,1,https://www.cleardent.es/que-pasa-cae-sarro-dental/,AI Overview,2026-02-03 18:25:14,false,true,false,false,false,false
remedio para dejar de roncar definitivamente,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",300,0,0.14,14,0,3,https://www.cleardent.es/dejar-de-roncar/,People also ask,2026-03-04 07:28:38,false,true,false,false,false,false
remedios caseros para infección de boca y garganta,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",40,0,,14,0,1,https://www.cleardent.es/infeccion-boca-remedios-caseros/,AI Overview,2026-03-12 20:41:02,false,true,false,false,false,false
funda zirconio precio,ES,Spain,Spanish,,"Thumbnail, People also ask",40,0,0.29,14,0,1,https://www.cleardent.es/cuanto-cuesta-una-funda-dental/,,2025-12-27 11:51:43,false,true,true,false,false,false
cuanto se tarda en extraer una muela,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",40,0,,14,0,1,https://www.cleardent.es/cuanto-tarda-extraccion-muela-juicio/,AI Overview,2026-01-04 11:42:03,false,true,false,false,false,false
extracciones dentales seguridad social,ES,Spain,Spanish,Social Security (Organization),"Sitelinks, People also ask",40,0,,14,0,1,https://www.cleardent.es/tratamientos-que-cubre-la-seguridad-social/,,2026-01-03 11:46:03,false,true,false,false,false,false
labio hinchado por dentro,ES,Spain,Spanish,,"Thumbnail, Sitelinks, People also ask",40,0,,14,0,1,https://www.cleardent.es/labio-inferior-hinchado-despertar/,,2026-01-04 01:44:34,false,true,false,false,false,false
bolas debajo de la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",40,0,,14,0,2,https://www.cleardent.es/granos-debajo-lengua/,,2026-03-12 22:08:32,false,true,false,false,false,false
como quitar una llaga de la lengua,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks",150,0,0.01,14,0,3,https://www.cleardent.es/llagas-en-la-lengua-como-curarlas/,,2025-12-22 07:32:59,false,true,false,false,false,false
alveolitis seca tratamiento,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",150,0,0.03,14,0,1,https://www.cleardent.es/la-alveolitis-se-cura-sola-sintomas-tratamiento-y-prevencion/,AI Overview,2025-12-30 10:59:02,false,true,false,false,false,false
cuanto tarda en quitarse un flemon,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",100,0,,14,0,1,https://www.cleardent.es/flemon-dental/,AI Overview,2025-12-22 06:17:07,false,true,false,false,false,false
sabor a sal en la boca,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",70,0,,14,0,1,https://www.cleardent.es/sabor-salado-boca-causas-tratamiento/,AI Overview,2025-12-29 20:49:48,false,true,false,false,false,false
cuanto cuesta una férula de descarga,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",150,0,0.08,14,0,5,https://www.cleardent.es/ferula-descarga-precio-farmacias/,,2026-01-06 03:22:48,false,true,true,false,false,false
snoos,ES,Spain,Spanish,Snus (Product),"People also ask, Thumbnail, Video preview",150,0,,14,0,4,https://www.cleardent.es/snus-que-es/,,2026-02-10 20:00:31,false,true,false,false,false,false
blanqueamiento de dientes,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks, Shopping, Video preview",400,0,0.49,14,0,8,https://www.cleardent.es/cuanto-cuesta-un-blanqueamiento-dental/,,2026-02-18 11:16:16,false,true,true,false,false,false
cuanto tarda en bajar un flemon,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",70,0,,14,0,4,https://www.cleardent.es/flemon-dental/,,2026-01-02 14:18:18,false,true,false,false,false,false
cuanto vale un puente dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",150,0,0.33,14,0,6,https://www.cleardent.es/puente-dental-4-piezas/,,2025-12-25 18:41:03,false,true,true,false,false,false
diente que sale por la encía,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",90,0,,14,0,1,https://www.cleardent.es/diente-que-sale-por-la-encia/,AI Overview,2025-12-25 08:39:54,false,true,false,false,false,false
cuanto dura un flemon,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",150,0,0.01,14,0,1,https://www.cleardent.es/flemon-dental/,AI Overview,2025-12-31 00:43:18,false,true,false,false,false,false
lengua rajada,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",250,0,,14,0,1,https://www.cleardent.es/grietas-lengua-causas/,AI Overview,2026-02-25 23:29:00,false,true,false,false,false,false
cuánto vale un blanqueamiento dental,ES,Spain,Spanish,,"People also ask, Sitelinks",100,0,0.32,14,0,3,https://www.cleardent.es/cuanto-cuesta-un-blanqueamiento-dental/,,2026-01-01 07:46:19,false,true,true,false,false,false
tipos de brackets y precios,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Shopping, Video preview",300,0,0.37,14,0,1,https://www.cleardent.es/cuanto-cuesta-ponerse-brackets/,AI Overview,2026-02-25 11:13:39,false,true,true,false,false,false
blanqueamiento dental con ferulas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",150,0,0.17,14,0,5,https://www.cleardent.es/blanqueamiento-dental-casa-ferulas-opiniones/,,2026-01-02 08:16:08,false,true,false,false,false,false
bulto debajo lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",40,2,,14,0,1,https://www.cleardent.es/bulto-debajo-lengua-junto-frenillo-lingual/,AI Overview,2025-12-27 22:06:33,false,true,false,false,false,false
alergia lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",40,0,,14,0,1,https://www.cleardent.es/alergia-en-la-boca-y-lengua/,AI Overview,2025-12-26 05:18:18,false,true,false,false,false,false
sabor salado en la boca causas,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",30,0,,14,0,1,https://www.cleardent.es/sabor-salado-boca-causas-tratamiento/,AI Overview,2025-12-29 02:16:26,false,true,false,false,false,false
lengua negra cáncer,ES,Spain,Spanish,,"People also ask, Sitelinks",150,0,,14,0,4,https://www.cleardent.es/lengua-negra-causas-tratamiento/,,2025-12-24 06:07:02,false,true,false,false,false,false
porque se me seca la boca por la noche,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",150,0,,14,0,1,https://www.cleardent.es/boca-seca-por-la-noche/,AI Overview,2026-01-06 21:58:57,false,true,false,false,false,false
coronas de zirconio precio españa,ES,Spain,Spanish,Spain (Location),"People also ask, Sitelinks",100,0,0.34,13,0,3,https://www.cleardent.es/coronas-zirconio-precio-espana/,,2026-01-05 23:19:41,false,true,true,false,false,true
como bajar la inflamación de la cara por una muela,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",100,0,0.05,13,0,1,https://www.cleardent.es/como-bajar-la-inflamacion-de-la-cara-por-una-muela/,AI Overview,2026-01-03 14:01:49,false,true,false,false,false,false
cuanto se tarda en poner una corona dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",90,0,,13,0,1,https://www.cleardent.es/cuanto-tarda-poner-corona-dental/,AI Overview,2026-01-06 05:40:14,false,true,false,false,false,false
lengua agrietada y escozor,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",200,0,0.07,13,0,1,https://www.cleardent.es/grietas-lengua-causas/,AI Overview,2026-02-26 20:45:11,false,true,false,false,false,false
labios hinchados al despertar,ES,Spain,Spanish,,"Thumbnail, Sitelinks, People also ask",30,0,,13,0,1,https://www.cleardent.es/labio-superior-hinchado-al-despertar/,,2025-12-23 18:24:28,false,true,false,false,false,false
extracción muela seguridad social,ES,Spain,Spanish,Social Security (Organization),"AI Overview, Thumbnail, Sitelinks, People also ask",40,0,,13,0,2,https://www.cleardent.es/tratamientos-que-cubre-la-seguridad-social/,,2025-12-28 11:44:48,false,true,false,false,false,false
como ir al dentista de la seguridad social,ES,Spain,Spanish,Social Security (Organization),"Sitelinks, People also ask",40,0,,13,0,1,https://www.cleardent.es/tratamientos-que-cubre-la-seguridad-social/,,2026-01-04 13:04:43,false,true,false,false,false,false
limpieza bucal dentista precio,ES,Spain,Spanish,,"Sitelinks, People also ask",40,0,0.39,13,0,1,https://www.cleardent.es/cuanto-cuesta-una-limpieza-dental/,,2026-01-08 01:56:18,false,true,false,false,false,false
frenillo de la lengua inflamado,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",40,0,,13,0,1,https://www.cleardent.es/bulto-debajo-lengua-junto-frenillo-lingual/,AI Overview,2026-01-02 01:59:52,false,true,false,false,false,false
cuanto cobra un odontologo en españa al mes,ES,Spain,Spanish,Spain (Location),"AI Overview, Thumbnail, Sitelinks, People also ask",40,0,,13,0,1,https://www.cleardent.es/cuanto-cobra-un-dentista/,AI Overview,2026-01-05 07:28:34,false,true,false,false,false,true
como se curan las boqueras,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",150,0,0.27,13,0,1,https://www.cleardent.es/curar-boqueras-en-un-dia/,AI Overview,2026-01-04 13:01:03,false,true,false,false,false,false
herpes labial tratamiento natural,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",150,0,0.07,13,0,1,https://www.cleardent.es/curar-herpes-labial-en-horas/,AI Overview,2025-12-30 09:52:57,false,true,false,false,false,false
precio corona dental zirconio,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",100,0,,13,0,3,https://www.cleardent.es/coronas-zirconio-precio-espana/,,2025-12-29 02:42:06,false,true,true,false,false,false
férulas de descarga farmacia,ES,Spain,Spanish,,"People also ask, Sitelinks, Thumbnail, Shopping, Video preview",100,0,0.05,13,0,3,https://www.cleardent.es/ferula-descarga-precio-farmacias/,,2026-03-09 11:00:28,false,true,true,false,false,false
bolitas en los labios,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",90,35,,13,0,1,https://www.cleardent.es/bolitas-labios-boca/,AI Overview,2025-12-28 23:21:33,false,true,false,false,false,false
como curar herpes labial rapido,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks",70,0,0.20,13,0,3,https://www.cleardent.es/curar-herpes-labial-en-horas/,,2025-12-23 06:10:51,false,true,false,false,false,false
implante dental dolor,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",80,0,0.26,13,0,1,https://www.cleardent.es/dolor-implante-dental-anos-despues/,AI Overview,2025-12-26 02:55:43,false,true,false,false,false,false
amigdalas con agujeros,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",200,48,,13,0,6,https://www.cleardent.es/tonsilolitos-que-son-como-prevenirlos-y-tratarlos/,,2026-03-02 08:34:08,false,true,false,false,false,false
clinica dental baza,ES,Spain,Spanish,Baza (Location),Local pack,150,4,0.88,13,0,3,https://www.cleardent.es/clinica-dental/granada/baza/,,2026-03-04 06:07:30,false,true,false,false,false,true
quemaduras en la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",150,0,0.02,13,0,5,https://www.cleardent.es/que-hacer-cuando-te-quemas-la-lengua/,,2026-01-04 13:46:12,false,true,false,false,false,false
campanilla inflamada,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",1500,0,0.36,13,0,5,https://www.cleardent.es/uvula-inflamada-peligroso/,,2026-03-05 15:22:11,false,true,false,false,false,false
garganta seca ansiedad,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",40,0,,13,0,1,https://www.cleardent.es/sensacion-nudo-garganta/,AI Overview,2026-01-07 16:51:50,false,true,false,false,false,false
hidroxiapatita que es,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",200,0,,13,0,1,https://www.cleardent.es/hidroxiapatita/,AI Overview,2026-03-10 05:49:59,false,true,false,false,false,false
herpes labial cura definitiva,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",300,0,0.07,13,0,1,https://www.cleardent.es/curar-herpes-labial-en-horas/,AI Overview,2026-02-21 08:35:50,false,true,false,false,false,false
precio de una corona dental en españa,ES,Spain,Spanish,Spain (Location),"AI Overview, Thumbnail, People also ask",100,0,,13,0,1,https://www.cleardent.es/tipos-coronas-dentales-precios/,AI Overview,2026-01-05 00:22:57,false,true,true,false,false,true
toncilolitos,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",100,39,0.11,13,0,4,https://www.cleardent.es/tonsilolitos-que-son-como-prevenirlos-y-tratarlos/,,2025-12-26 04:58:32,false,true,false,false,false,false
boqueras tratamiento casero,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",100,0,,13,0,1,https://www.cleardent.es/curar-boqueras-en-un-dia/,AI Overview,2026-01-03 20:58:19,false,true,false,false,false,false
cuanto se tarda en poner brackets,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",150,0,0.90,13,0,5,https://www.cleardent.es/cuanto-tarda-colocar-brackets/,,2025-12-30 09:09:03,false,true,false,false,false,false
